month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
10,2023,East Walnut Hills,31,9,0,22,192.7601,371.8336,4012.088046,2493.270566,399.2056555,215.1201799,60.33868895,4.218665,0.035380584,0.91038765,1.603667093,1,373124.1883,1574085.954,32800.69405,0.020837931,7878.12365,0.021113945,0.952339526,5309.9375,0.014231019,1740.833333,0.00466556,0,0,0,0,0,0,0.018896579
10,2023,East Westwood,31,9,0,22,192.7601,371.8336,2434.307438,1059.651077,735.5904287,462.9622519,116.2436471,4.218665,0.373495044,0.688027338,2.276188574,1,226390.5917,955066.0656,147162.2292,0.154085916,16565.28871,0.073171277,0.915284531,415.35,0.001834661,164.1666667,7.25E-04,0,0,0,0,0,0,0.002559809
10,2023,English Woods,31,9,0,22,192.7601,371.8336,489.8377088,235.3031026,125.1178998,51.58568019,21.94653938,4.218665,0.273076923,0.702079112,2.05,1,45554.90692,192180.8914,23892.48301,0.124322886,2103.02148,0.046164543,0.872566541,0,0,416.6666667,0.009146472,0,0,0,0,0,0,0.009146472
10,2023,Evanston,31,9,0,22,192.7601,371.8336,8354.011328,3434.786071,1417.954873,731.6112308,313.4879268,4.218665,0.112565559,0.86462066,2.133520639,0.36,776923.0535,3277578.094,143765.2273,0.04386325,10760.34093,0.013849944,0.922333854,11968.64642,0.015405189,481.6666667,6.20E-04,0,0,0,0,0,0,0.016025156
10,2023,Hartwell,31,9,0,22,192.7601,371.8336,5237,2448,965,379,237,4.218665,0.100081699,0.909739386,2.04,1,487041,2054662.82,91099.232,0.044337801,17617.6,0.036172725,0.990249912,3007.866333,0.006175797,54.16666668,1.11E-04,0,0,0,0,467,9.59E-04,0.008204716
10,2023,Hyde Park,31,9,0,22,192.7601,371.8336,13530,6580,2465,1297,355,4.218665,0.013981763,0.938531142,2.039088857,0.65,1258290,5308303.983,34208.6912,0.006444373,30710.68,0.024406679,0.969382194,1472,0.001169842,0,0,0,0,0,0,0,0,0.001169842
10,2023,Kennedy Heights,31,9,0,22,192.7601,371.8336,4714,2372,795,352,69,4.218665,0.1306914,0.824012837,1.98,1,438402,1849471.173,115268.416,0.062325068,12040.6,0.027464747,0.913802652,7640.536667,0.017428152,893.3333333,0.002037704,0,0,0,0,0,0,0.019465856
10,2023,Linwood,31,9,0,22,192.7601,371.8336,667.0448904,324.1798257,101.5896488,44.98970161,15.05703723,4.218665,0.040850588,0.96809139,2.05,1,62035.17481,261705.6207,4924.168702,0.018815678,1717.336731,0.027683274,1.014590342,0,0,0,0,0,0,0,0,0,0,0
10,2023,Lower Price Hill,31,9,0,22,192.7601,371.8336,877.7270916,288.0278884,288.0278884,91.71414343,47.75199203,4.218665,0.621052632,0.507594539,2.37,1,81628.61952,344363.8002,66513.77214,0.193149722,3988.731474,0.048864375,0.749608636,4128.458333,0.050576114,942.1666667,0.011542112,0,0,0,0,0,0,0.062118226
10,2023,Madisonville,31,9,0,22,192.7601,371.8336,10685.46577,5292.751964,1716.369809,732.0976431,342.6060606,4.218665,0.099709447,0.841022025,2.041209633,1,993748.3165,4192291.242,196230.4875,0.046807456,30736.52593,0.03092989,0.918759371,17236.21967,0.017344653,574.1666667,5.78E-04,0,0,0,0,333,3.35E-04,0.018592622
10,2023,Millvale,31,9,0,22,192.7601,371.8336,2341.34548,890.4344779,1023.773651,662.1758935,74.57953749,4.218665,0.602368866,0.470555943,2.62,1,217745.1296,918593.7573,199440.3906,0.217114899,21071.20533,0.096770042,0.784440884,24403.04883,0.112071617,0,0,0,0,0,0,0,0,0.112071617
10,2023,Mt. Adams,31,9,0,22,192.7601,371.8336,1643,977,114,80,16,4.218665,0,0.940884966,1.68,0.13,152799,644607.7933,0,0,356.928,0.002335932,0.943220897,0,0,267.5,0.001750666,0,0,0,0,0,0,0.001750666
10,2023,Mt. Airy,31,9,0,22,192.7601,371.8336,8913.806968,3893.991994,2475.059451,1374.247739,386.149444,4.218665,0.250267048,0.705570904,2.277665922,1,828984.048,3497205.989,362365.9282,0.103615838,50347.35944,0.06073381,0.869920552,6791.708333,0.008192809,82,9.89E-05,0,0,0,0,0,0,0.008291726
10,2023,Mt. Auburn,31,9,0,22,192.7601,371.8336,4705,2583,603,416,113,4.218665,0.14324429,0.833849119,1.705475113,1,437565,1845940.151,137578.432,0.074530278,15129.4,0.034576349,0.942955746,17333.20308,0.039612865,548.3333334,0.001253147,0,0,0,0,0,0,0.040866012
10,2023,Mt. Lookout,31,9,0,22,192.7601,371.8336,5009.64563,2186.556905,1170.804067,611.9989438,164.4673884,4.218665,0.013461883,0.971830275,2.299967974,0.13,465897.0436,1965463.551,10944.98633,0.005568654,2886.901823,0.006196437,0.983595366,0,0,0,0,0,0,0,0,0,0,0
10,2023,Mt. Washington,31,9,0,22,192.7601,371.8336,12436.34362,5527.69696,3001.501673,1566.027132,764.2803732,4.218665,0.114884969,0.896930306,2.223608197,0.45,1156579.957,4879223.383,236132.6653,0.048395543,29991.0576,0.025930812,0.971256662,31877.39717,0.027561776,0,0,0,0,0,0,0,0,0.027561776
10,2023,North Avondale - Paddock Hills,31,9,0,22,192.7601,371.8336,4240.900625,1687.943363,666.8394719,393.2685893,104.1733843,4.218665,0.179003648,0.871693318,2.117322946,1,394403.7582,1663857.33,112348.7858,0.067523089,14226.84044,0.036071767,0.975288174,1018.995833,0.002583636,360,9.13E-04,0,0,0,0,0,0,0.003496406
10,2023,North Fairmount,31,9,0,22,192.7601,371.8336,1675.162291,804.6968974,427.8821002,176.4143198,75.05346062,4.218665,0.273076923,0.702079112,2.05,1,155790.0931,657226.213,81708.25939,0.124322886,7191.97852,0.046164543,0.872566541,1826.2125,0.011722263,747.5,0.004798123,0,0,0,0,0,0,0.016520386
10,2023,Northside,31,9,0,22,192.7601,371.8336,8200,4053,1354,559,240,4.218665,0.098198865,0.895625042,2.025715194,1,762600,3217153.929,147989.7728,0.046000215,22851.4,0.029965119,0.971590377,65258.58258,0.085573804,1830.833333,0.002400778,0,0,0,0,138,1.81E-04,0.088336501
10,2023,Oakley,31,9,0,22,192.7601,371.8336,11265.53423,6513.248036,1219.630191,484.9023569,118.3939394,4.218665,0.019999642,0.941415008,1.708637195,1,1047694.684,4419872.892,48436.02127,0.010958691,17254.27407,0.0164688,0.968842499,0,0,322.5,3.08E-04,0,0,0,0,0,0,3.08E-04
10,2023,Over-the-Rhine,31,9,0,22,192.7601,371.8336,5657,3047,795,406,143,4.218665,0.208729898,0.872625344,1.708942308,0.65,526101,2219443.875,236486.1696,0.106551994,10205.91,0.019399146,0.998576483,262838.82,0.499597644,970.8333333,0.001845336,0,0,0,0,0,0,0.50144298
10,2023,Pendleton,31,9,0,22,192.7601,371.8336,1134,550,251,145,40,4.218665,0.125454545,0.897192012,2.06,1,105462,444908.8482,25656.5184,0.05766691,5291,0.050169729,1.005028651,0,0,0,0,0,0,0,0,0,0,0
10,2023,Pleasant Ridge,31,9,0,22,192.7601,371.8336,7184.554194,3642.132893,1438.686145,853.2770971,149.8831291,4.218665,0.135636621,0.886117948,1.938428014,1,668163.5401,2818758.141,183688.2516,0.065166376,28690.38247,0.042939162,0.994223485,0,0,289.1666667,4.33E-04,0,0,0,0,0,0,4.33E-04
10,2023,Queensgate,31,9,0,22,192.7601,371.8336,280.2729084,91.97211155,91.97211155,29.28585657,15.24800797,4.218665,0.621052632,0.507594539,2.37,1,26065.38048,109961.1083,21238.95746,0.193149722,1273.668526,0.048864375,0.749608636,0,0,1752.5,0.067234775,0,0,0,0,0,0,0.067234775
10,2023,Riverside,31,9,0,22,192.7601,371.8336,2008.023952,826.0538922,418.1976048,213.6107784,33.59281437,4.218665,0.19557669,0.820476519,2.420248307,1,186746.2275,787819.774,60072.27861,0.076251296,7070.022754,0.037858986,0.9345868,91139.61333,0.488039917,0,0,0,0,0,0,0,0,0.488039917
10,2023,Roselawn,31,9,0,22,192.7601,371.8336,7692,3558,1970,1287,248,4.218665,0.24480045,0.701308985,2.11616494,1,715356,3017847.32,323867.0656,0.107317247,43901,0.061369444,0.869995676,13277.68725,0.01856095,588.5,8.23E-04,0,0,0,0,0,0,0.019383618
10,2023,Sayler Park,31,9,0,22,192.7601,371.8336,2902,1186,710,402,133,4.218665,0.15851602,0.856975786,2.442799067,1,269886,1138558.622,69904.7168,0.061397556,15301,0.056694308,0.97506765,443.8093333,0.001644433,0,0,0,0,0,0,0,0,0.001644433
10,2023,Sedamsville,31,9,0,22,192.7601,371.8336,556.9760479,196.9461078,158.8023952,65.38922156,21.40718563,4.218665,0.322134387,0.743531515,2.69,1,51798.77246,218521.6684,23590.28139,0.107953969,2482.377246,0.047923476,0.89940896,0,0,0,0,0,0,0,0,0,0,0
10,2023,South Cumminsville,31,9,0,22,192.7601,371.8336,766.65452,291.5655221,335.226349,216.8241065,24.42046251,4.218665,0.602368866,0.470555943,2.62,1,71298.87036,300786.0489,65305.13256,0.217114899,6899.594674,0.096770042,0.784440884,4658.133333,0.065332498,0,0,0,0,0,0,0,0,0.065332498
10,2023,South Fairmount,31,9,0,22,192.7601,371.8336,1926,888,474,242,77,4.218665,0.30518018,0.704808406,1.98,1,179118,755638.8375,100766.9056,0.133353264,9123.4,0.050935138,0.889096808,1321.067667,0.007375404,0,0,0,0,0,0,0,0,0.007375404
10,2023,Spring Grove Village,31,9,0,22,192.7601,371.8336,2220,922,515,362,65,4.218665,0.245119306,0.776316629,2.4,1,206460,870985.5759,84034.3936,0.096481958,12212.2,0.059150441,0.931949028,0,0,0,0,0,0,0,0,0,0,0
10,2023,Villages at Roll Hill,31,9,0,22,192.7601,371.8336,2503,864,1444,819,77,4.218665,0.706018519,0.361742686,2.9,1,232779,982016.62,226818.496,0.230972156,25625.6,0.110085532,0.702800374,0,0,926.6666667,0.003980886,0,0,0,0,0,0,0.003980886
10,2023,Walnut Hills,31,9,0,22,192.7601,371.8336,6431,3677,860,364,186,4.218665,0.342398695,0.777547514,1.751691269,0.69,598083,2523111.819,468138.5024,0.185540133,10853.7,0.018147481,0.981235128,12792.289,0.021388819,11929.16667,0.019945671,0,0,0,0,319,5.33E-04,0.042401231
10,2023,West End,31,9,0,22,192.7601,371.8336,7764.737972,3603.064397,2293.027387,1263.564767,234,4.218665,0.464949237,0.683113438,2.177132188,1,722120.6314,3046385.033,622911.2797,0.204475558,42830.35233,0.059311908,0.946900904,94316.943,0.130611063,6590.666666,0.009126822,0,0,0,0,657,9.10E-04,0.141557525
10,2023,West Price Hill,31,9,0,22,192.7601,371.8336,18961.63553,7517.694487,5411.251034,3232.174391,1144.64663,4.218665,0.196647414,0.805573381,2.514935943,1,1763432.104,7439329.298,549694.6909,0.073890356,125177.0812,0.070984917,0.950448653,10733.31667,0.006086606,45.83333333,2.60E-05,0,0,0,0,463,2.63E-04,0.006637709
10,2023,Westwood,31,9,0,22,192.7601,371.8336,32780.69256,14571.34892,8579.409571,3879.037748,1322.756353,4.218665,0.218389223,0.812681235,2.263472583,1,3048604.408,12861040.72,1183258.392,0.092003316,148771.3113,0.048799808,0.95348436,12842.06317,0.00421244,330,1.08E-04,0,0,0,0,266,8.73E-05,0.004495192
10,2023,Winton Hills,31,9,0,22,192.7601,371.8336,6741,2746,3304,1617,595,4.218665,0.494901675,0.53289579,2.45,1,626913,2644735.931,505321.8624,0.191067039,63263.2,0.100912248,0.824875077,1836.108333,0.002928809,0,0,0,0,0,0,0,0,0.002928809
11,2019,Avondale,30,14,0,16,122.83,247.38,12570,5516,3724,1951,395,3.17,0.385605511,0.661131539,2.148326173,1,1131300,3586221,526177.26,0.146721928,48796.8,0.043133386,0.850986854,0,0,0,0,0,0,0,0,0,0,0
11,2019,Bond Hill,30,14,0,16,122.83,247.38,7174,3182,1642,974,210,3.17,0.166561911,0.861170719,2.209983273,1,645660,2046742.2,131111.4,0.064058581,24627.2,0.038142676,0.963371975,0,0,0,0,0,0,0,0,0,0,0
11,2019,California,30,14,0,16,122.83,247.38,976,373,197,71,77,3.17,0,0.995655354,2.62,0.13,87840,278452.8,0,0,400.192,0.00455592,1.000211274,0,0,0,0,0,0,0,0,0,0,0
11,2019,Camp Washington,30,14,0,16,122.83,247.38,1396,446,230,90,47,3.17,0.311659193,0.850194744,2.36,1,125640,398278.8,34385.82,0.086336054,2849.6,0.022680675,0.959211473,0,0,0,0,0,0,0,0,0,0,0
11,2019,Carthage,30,14,0,16,122.83,247.38,2940,1039,1017,569,245,3.17,0.26852743,0.798250225,2.82,1,264600,838782,69019.02,0.082284813,16931.2,0.063987906,0.944522944,0,0,0,0,0,0,0,0,0,0,0
11,2019,Clifton,30,14,0,16,122.83,247.38,8552,4156,1437,824,202,3.17,0.063282002,0.867285366,2.05898971,0.4,769680,2439885.6,65060.94,0.02666557,8536.32,0.011090739,0.905041675,0,0,0,0,0,0,0,0,0,0,0
11,2019,College Hill,30,14,0,16,122.83,247.38,16403,7201,3858,2424,568,3.17,0.147896126,0.848234995,2.259642139,1,1476270,4679775.9,263459.7,0.056297503,62233.6,0.042155974,0.946688472,0,0,0,0,0,0,0,0,0,0,0
11,2019,Columbia Tusculum,30,14,0,16,122.83,247.38,1573,741.3396774,288.7216129,145.6293548,42.11580645,3.17,0,0.985060788,2.12,0.13,141570,448776.9,0,0,507.6629161,0.00358595,0.988646738,0,0,0,0,0,0,0,0,0,0,0
11,2019,Corryville,30,14,0,16,122.83,247.38,3984,1863,206,56,28,3.17,0.088030059,0.707081154,2.07188253,1,358560,1136635.2,40570.32,0.035693352,1747.2,0.004872825,0.747647331,0,0,0,0,0,0,0,0,0,0,0
11,2019,CUF,30,14,0,16,122.83,247.38,16974,5547,607,271,122,3.17,0.07066883,0.757190222,2.238798162,1,1527660,4842682.2,96972.96,0.020024638,8174.4,0.005350929,0.78256579,0,0,0,0,0,0,0,0,0,0,0
11,2019,Downtown,30,14,0,16,122.83,247.38,3857,2785.980015,161.0910437,42.35603257,9.401184308,3.17,0.105997329,0.894340912,1.355066114,1,347130,1100402.1,73052.90705,0.066387466,1076.550111,0.003101288,0.963829666,0,0,0,0,0,0,0,0,0,0,0
11,2019,East End,30,14,0,16,122.83,247.38,1601,747,314,157,70,3.17,0.096385542,0.906127111,2.13,1,144090,456765.3,17811.36,0.038994556,4721.6,0.032768409,0.977890075,0,0,0,0,0,0,0,0,0,0,0
11,2019,East Price Hill,30,14,0,16,122.83,247.38,13848,5640,3857,2225,513,3.17,0.322695035,0.787443661,2.411106297,1,1246320,3950834.4,450231.6,0.113958611,56950.4,0.045694846,0.947097117,0,0,0,0,0,0,0,0,0,0,0
11,2019,East Walnut Hills,30,14,0,16,122.83,247.38,3905,2374.665167,354.968509,161.9228792,64.96015424,3.17,0.054825481,0.939804694,1.627011524,1,351450,1114096.5,32206.93639,0.02890857,4719.167095,0.013427705,0.982140969,0,0,0,0,0,0,0,0,0,0,0
11,2019,East Westwood,30,14,0,16,122.83,247.38,2503,1090.543121,808.9919768,456.4381182,169.6380157,3.17,0.33312742,0.744960522,2.271434279,1,225270,714105.9,89870.6347,0.12585057,13022.38359,0.057807891,0.928618984,0,0,0,0,0,0,0,0,0,0,0
11,2019,English Woods,30,14,0,16,122.83,247.38,474,204.5326969,158.8295943,87.10739857,25.11408115,3.17,0.369469027,0.633179512,2.26,1,42660,135232.2,18694.13464,0.138237303,2334.206778,0.054716521,0.826133336,0,0,0,0,0,0,0,0,0,0,0
11,2019,Evanston,30,14,0,16,122.83,247.38,8382,3597.707265,1822.861401,1000.732867,406.494777,3.17,0.188057913,0.833913829,2.158989501,0.36,754380,2391384.6,167371.6973,0.069989452,10537.3206,0.013968187,0.917871468,0,0,0,0,0,0,0,0,0,0,0
11,2019,Hartwell,30,14,0,16,122.83,247.38,5397,2651,829,241,190,3.17,0.105620521,0.916339072,1.98,1,485730,1539764.1,69266.4,0.044985073,8964.8,0.018456344,0.979780488,0,0,0,0,0,0,0,0,0,0,0
11,2019,Hyde Park,30,14,0,16,122.83,247.38,13291,6703,2567,1591,218,3.17,0.016261376,0.954528694,1.971784666,0.65,1196190,3791922.3,26964.42,0.007111016,24457.68,0.020446317,0.982086027,0,0,0,0,0,0,0,0,0,0,0
11,2019,Kennedy Heights,30,14,0,16,122.83,247.38,5057,2619,865,427,34,3.17,0.107674685,0.909102727,1.92,1,455130,1442762.1,69761.16,0.048352504,9588.8,0.021068266,0.978523497,0,0,0,0,0,0,0,0,0,0,0
11,2019,Linwood,30,14,0,16,122.83,247.38,687,268,202,127,39,3.17,0.28358209,0.750871946,2.56,1,61830,196001.1,18800.88,0.095922319,3452.8,0.055843442,0.902637707,0,0,0,0,0,0,0,0,0,0,0
11,2019,Lower Price Hill,30,14,0,16,122.83,247.38,761,249.3715139,284.9960159,83.37649402,51.54183267,3.17,0.531914894,0.52970774,2.29,1,68490,217113.3,32813.57719,0.15113573,2806.301195,0.040973882,0.721817353,0,0,0,0,0,0,0,0,0,0,0
11,2019,Madisonville,30,14,0,16,122.83,247.38,10838,5173,2288,1160,273,3.17,0.108061086,0.874742712,2.131092452,1,975420,3092081.4,138285.42,0.044722438,29806.4,0.030557503,0.950022654,0,0,0,0,0,0,0,0,0,0,0
11,2019,Millvale,30,14,0,16,122.83,247.38,2150,863.3146461,890.4344779,502.4702172,66.29292221,3.17,0.530541012,0.571131307,2.48,1,193500,613395,113305.9341,0.184719364,11830.2733,0.061138363,0.816989034,0,0,0,0,0,0,0,0,0,0,0
11,2019,Mt. Adams,30,14,0,16,122.83,247.38,1629,1030,92,46,26,3.17,0,0.971985466,1.58,0.13,146610,464753.7,0,0,194.688,0.001327931,0.973313397,0,0,0,0,0,0,0,0,0,0,0
11,2019,Mt. Airy,30,14,0,16,122.83,247.38,8950,3913.515048,2508.398814,1501.777465,430.7405486,3.17,0.277678133,0.769444247,2.274527374,1,805500,2553435,268827.2408,0.105280628,40196.37468,0.049902389,0.924627265,0,0,0,0,0,0,0,0,0,0,0
11,2019,Mt. Auburn,30,14,0,16,122.83,247.38,4641,2132,961,570,133,3.17,0.166041276,0.844227446,2.01,1,417690,1324077.3,87572.52,0.066138525,14622.4,0.035007781,0.945373753,0,0,0,0,0,0,0,0,0,0,0
11,2019,Mt. Lookout,30,14,0,16,122.83,247.38,4996,2118.660323,1233.278387,701.3706452,159.8841935,3.17,0,0.972236101,2.369967974,0.13,449640,1425358.8,0,0,2328.833084,0.005179328,0.977415429,0,0,0,0,0,0,0,0,0,0,0
11,2019,Mt. Washington,30,14,0,16,122.83,247.38,12297,5492.241856,3154.57833,1700.554633,391.2559107,3.17,0.160947887,0.892556094,2.225589981,0.45,1106730,3508334.1,218675.1933,0.062330208,19579.34669,0.017691168,0.97257747,0,0,0,0,0,0,0,0,0,0,0
11,2019,North Avondale - Paddock Hills,30,14,0,16,122.83,247.38,4236,1513.627567,606.17009,288.3442539,103.5450687,3.17,0.20760095,0.852837131,2,1,381240,1208530.8,77734.34632,0.064321361,8151.297912,0.021381014,0.938539506,0,0,0,0,0,0,0,0,0,0,0
11,2019,North Fairmount,30,14,0,16,122.83,247.38,1621,699.4673031,543.1704057,297.8926014,85.88591885,3.17,0.369469027,0.633179512,2.26,1,145890,462471.3,63930.78536,0.138237303,7982.593222,0.054716521,0.826133336,0,0,0,0,0,0,0,0,0,0,0
11,2019,Northside,30,14,0,16,122.83,247.38,7865,3918,1410,678,239,3.17,0.164369576,0.88677349,2.006624285,1,707850,2243884.5,159312.72,0.070998628,19073.6,0.026945822,0.98471794,0,0,0,0,0,0,0,0,0,0,0
11,2019,Oakley,30,14,0,16,122.83,247.38,12034,6473,1256,478,247,3.17,0.052216901,0.941124033,1.834845438,1,1083060,3433300.2,83614.44,0.024353955,15080,0.013923513,0.979401501,0,0,0,0,0,0,0,0,0,0,0
11,2019,Over-the-Rhine,30,14,0,16,122.83,247.38,5200,2498,1076,598,132,3.17,0.325060048,0.812888983,1.860265385,0.65,468000,1483560,200872.56,0.135399013,9869.6,0.021088889,0.969376885,0,0,0,0,0,0,0,0,0,0,0
11,2019,Pendleton,30,14,0,16,122.83,247.38,1083,571,238,111,49,3.17,0.218914186,0.824800105,1.9,1,97470,308979.9,30922.5,0.100079326,3328,0.034143839,0.95902327,0,0,0,0,0,0,0,0,0,0,0
11,2019,Pleasant Ridge,30,14,0,16,122.83,247.38,7182,3534.503299,1409.428841,690.7728558,255.6503299,3.17,0.085550603,0.945230719,2.006922863,1,646380,2049024.6,74802.48927,0.036506389,19685.60226,0.030455154,1.012192262,0,0,0,0,0,0,0,0,0,0,0
11,2019,Queensgate,30,14,0,16,122.83,247.38,243,79.62848606,91.00398406,26.62350598,16.45816733,3.17,0.531914894,0.52970774,2.29,1,21870,69327.9,10477.92281,0.15113573,896.0988048,0.040973882,0.721817353,0,0,0,0,0,0,0,0,0,0,0
11,2019,Riverside,30,14,0,16,122.83,247.38,1772,929.6467066,299.6766467,135.7784431,49.7005988,3.17,0.179142163,0.85078079,1.920112867,1,159480,505551.6,41198.39856,0.081491975,3857.964072,0.024190896,0.956463661,0,0,0,0,0,0,0,0,0,0,0
11,2019,Roselawn,30,14,0,16,122.83,247.38,7627,3442,2060,1154,384,3.17,0.29110982,0.733542471,2.123861282,1,686430,2175983.1,247874.76,0.113913918,31990.4,0.046604024,0.894060413,0,0,0,0,0,0,0,0,0,0,0
11,2019,Sayler Park,30,14,0,16,122.83,247.38,3001,1169,690,395,136,3.17,0.127459367,0.870307156,2.56,1,270090,856185.3,36859.62,0.043050984,11044.8,0.040893036,0.954251177,0,0,0,0,0,0,0,0,0,0,0
11,2019,Sedamsville,30,14,0,16,122.83,247.38,520,218.3532934,118.3233533,64.22155689,25.2994012,3.17,0.386809269,0.783156815,2.26,1,46800,148356,20893.98144,0.140836781,1862.035928,0.039787092,0.963780689,0,0,0,0,0,0,0,0,0,0,0
11,2019,South Cumminsville,30,14,0,16,122.83,247.38,704,282.6853539,291.5655221,164.5297828,21.70707779,3.17,0.530541012,0.571131307,2.48,1,63360,200851.2,37101.10587,0.184719364,3873.726699,0.061138363,0.816989034,0,0,0,0,0,0,0,0,0,0,0
11,2019,South Fairmount,30,14,0,16,122.83,247.38,1981,855,453,211,131,3.17,0.392982456,0.704799795,2.09,1,178290,565179.3,83119.68,0.147067807,7113.6,0.039899041,0.891766642,0,0,0,0,0,0,0,0,0,0,0
11,2019,Spring Grove Village,30,14,0,16,122.83,247.38,2171,862,599,373,70,3.17,0.212296984,0.889740215,2.51,1,195390,619386.3,45270.54,0.073089347,9214.4,0.047159015,1.009988577,0,0,0,0,0,0,0,0,0,0,0
11,2019,Villages at Roll Hill,30,14,0,16,122.83,247.38,2348,847,1244,487,48,3.17,0.710743802,0.410982508,2.77,1,211320,669884.4,148922.76,0.222311133,11128,0.052659474,0.685953115,0,0,0,0,0,0,0,0,0,0,0
11,2019,Walnut Hills,30,14,0,16,122.83,247.38,6368,3492,1070,513,163,3.17,0.452176403,0.7327332,1.799605842,0.69,573120,1816790.4,390613.02,0.215001697,9701.952,0.016928308,0.964663206,0,0,0,0,0,0,0,0,0,0,0
11,2019,West End,30,14,0,16,122.83,247.38,6695,3532.019985,1595.908956,1087.643967,210.5988157,3.17,0.363444591,0.744639173,1.909876027,1,602550,1910083.5,317560.113,0.166254571,27003.44989,0.044815285,0.955709029,0,0,0,0,0,0,0,0,0,0,0
11,2019,West Price Hill,30,14,0,16,122.83,247.38,18343,7664.524854,5121.964782,2655.326325,847.0986757,3.17,0.237111692,0.852876947,2.387708663,1,1650870,5233257.9,449575.6611,0.085907416,72850.44002,0.044128514,0.982912877,0,0,0,0,0,0,0,0,0,0,0
11,2019,Westwood,30,14,0,16,122.83,247.38,32316,14259.45688,8629.008023,4229.561882,1379.361984,3.17,0.223270087,0.84579064,2.254729236,1,2908440,9219754.8,787586.2253,0.085423771,116665.6164,0.040112781,0.971327192,0,0,0,0,0,0,0,0,0,0,0
11,2019,Winton Hills,30,14,0,16,122.83,247.38,6008,2268,3018,1748,402,3.17,0.547619048,0.548176713,2.65,1,540720,1714082.4,307245.96,0.179248069,44720,0.082704542,0.810129324,0,0,0,0,0,0,0,0,0,0,0
11,2020,Avondale,30,14,0,16,184.48,367.01,12719,5968,3390,1896,515,3.33,0.358746649,0.698973421,1.999154336,1,1144710,3811884.3,785768.41,0.20613648,50148.8,0.043809174,0.948919075,45769.95133,0.039983884,0,0,0,0,0,0,0,0,0.039983884
11,2020,Bond Hill,30,14,0,16,184.48,367.01,7276,3243,1799,1169,149,3.33,0.134443417,0.864866589,2.200033454,1,654840,2180617.2,160016.36,0.073381224,27414.4,0.041864272,0.980112086,230226.357,0.351576503,0,0,0,0,0,0,0,0,0.351576503
11,2020,California,30,14,0,16,184.48,367.01,930.8790896,329.3826458,241.5704125,113.1493599,52.40967283,3.33,0,0.971241403,2.8,0.13,83779.11807,278984.4632,0,0,447.6716245,0.005343475,0.976584878,0,0,0,0,0,0,0,0,0,0,0
11,2020,Camp Washington,30,14,0,16,184.48,367.01,1128,412,112,33,24,3.33,0.191747573,0.893005193,1.9,1,101520,338061.6,28993.79,0.085764813,1185.6,0.011678487,0.990448493,3270.2245,0.032212613,0,0,0,0,0,0,0,0,0.032212613
11,2020,Carthage,30,14,0,16,184.48,367.01,3021,1040,911,537,286,3.33,0.225961538,0.806840928,2.9,1,271890,905393.7,86247.35,0.095259499,17118.4,0.062960756,0.965061183,58091.88267,0.213659504,0,0,0,0,0,0,0,0,0.213659504
11,2020,Clifton,30,14,0,16,184.48,367.01,8476,4118,1379,751,212,3.33,0.050995629,0.875841693,2.075568288,0.4,762840,2540257.2,77072.1,0.030340274,8012.16,0.010503067,0.916685035,3684.192667,0.004829575,0,0,0,0,0,0,0,0,0.004829575
11,2020,College Hill,30,14,0,16,184.48,367.01,16199,7263,3660,2115,618,3.33,0.144292992,0.842489456,2.210749863,1,1457910,4854840.3,384626.48,0.079225362,56846.4,0.038991707,0.960706525,22015.06667,0.015100429,0,0,0,0,0,0,0,0,0.015100429
11,2020,Columbia Tusculum,30,14,0,16,184.48,367.01,1533.955374,712.7721151,250.8824927,120.0414576,40.70609982,3.33,0.027389277,0.962334613,2.15,0.13,138055.9836,459726.4255,7164.884159,0.015585104,434.6613953,0.003148443,0.98106816,0,0,0,0,0,0,0,0,0,0,0
11,2020,Corryville,30,14,0,16,184.48,367.01,4310,1868,192,75,9,3.33,0.051391863,0.705229009,2.254939759,1,387900,1291707,35232.96,0.027276279,1747.2,0.004504254,0.737009541,2888.983333,0.007447753,0,0,0,0,0,0,0,0,0.007447753
11,2020,CUF,30,14,0,16,184.48,367.01,16792,5439,516,180,190,3.33,0.05846663,0.775875336,2.201993048,1,1511280,5032562.4,116709.18,0.023190806,7696,0.005092372,0.804158515,23592.5,0.015610939,0,0,0,0,0,0,0,0,0.015610939
11,2020,Downtown,30,14,0,16,184.48,367.01,3914.909697,2723.126573,201.8201332,37.58771281,0,3.33,0.115489662,0.908709516,1.400396681,1,352341.8727,1173298.436,115422.0642,0.098374003,781.8244264,0.002218937,1.009302456,0,0,0,0,0,0,0,0,0,0,0
